"Escola de Futsal Grèvol Infantil ""A""";-;"F.S. Esclop Infantil ""B""";17/02/2018;11:45;13;"Infantil ""A""";09. Infantil
"Escola Pia Santa Anna Mataró Infantil ""A""";-;A.E. Sallent Infantil;17/02/2018;12:00;13;"Infantil ""A""";09. Infantil
"Escola de Futsal Grèvol Infantil ""B""";-;E.P. Badalona Centre Infantil;17/02/2018;13:00;13;"Infantil ""A""";09. Infantil
Teià F5 Infantil;-;Descansa;18/02/2018;10:00;13;"Infantil ""A""";09. Infantil
"F.S. Union Llagostense Mecman Infantil ""A""""";-;Sagrerenc C.E.Infantil;18/02/2018;12:00;13;"Infantil ""A""";09. Infantil
E.P. Badalona Centre Infantil;-;A.E. Sallent Infantil;24/02/2018;11:00;14;"Infantil ""A""";09. Infantil
Sagrerenc C.E.Infantil;-;"Escola de Futsal Grèvol Infantil ""B""";24/02/2018;12:45;14;"Infantil ""A""";09. Infantil
"Escola de Futsal Grèvol Infantil ""A""";-;"Escola Pia Santa Anna Mataró Infantil ""A""";24/02/2018;13:30;14;"Infantil ""A""";09. Infantil
"F.S. Esclop Infantil ""B""";-;Teià F5 Infantil;24/02/2018;17:00;14;"Infantil ""A""";09. Infantil
"Escola de Futsal Grèvol Infantil ""B""";-;Descansa;10/03/2018;10:45;15;"Infantil ""A""";09. Infantil
"Escola Pia Santa Anna Mataró Infantil ""A""";-;E.P. Badalona Centre Infantil;10/03/2018;12:00;15;"Infantil ""A""";09. Infantil
A.E. Sallent Infantil;-;Sagrerenc C.E.Infantil;10/03/2018;12:15;15;"Infantil ""A""";09. Infantil
Teià F5 Infantil;-;"Escola de Futsal Grèvol Infantil ""A""";11/03/2018;10:00;15;"Infantil ""A""";09. Infantil
"F.S. Union Llagostense Mecman Infantil ""A""""";-;"F.S. Esclop Infantil ""B""";11/03/2018;12:15;15;"Infantil ""A""";09. Infantil
E.P. Badalona Centre Infantil;-;Sagrerenc C.E.Infantil;17/03/2018;11:00;16;"Infantil ""A""";09. Infantil
"Escola de Futsal Grèvol Infantil ""A""";-;"F.S. Union Llagostense Mecman Infantil ""A""""";17/03/2018;11:10;16;"Infantil ""A""";09. Infantil
"Escola Pia Santa Anna Mataró Infantil ""A""";-;Teià F5 Infantil;17/03/2018;12:00;16;"Infantil ""A""";09. Infantil
"F.S. Esclop Infantil ""B""";-;"Escola de Futsal Grèvol Infantil ""B""";17/03/2018;17:00;16;"Infantil ""A""";09. Infantil
E.P. Badalona Centre Infantil;-;Descansa;14/04/2018;11:00;17;"Infantil ""A""";09. Infantil
"Escola de Futsal Grèvol Infantil ""B""";-;"Escola de Futsal Grèvol Infantil ""A""";14/04/2018;11:15;17;"Infantil ""A""";09. Infantil
Sagrerenc C.E.Infantil;-;"Escola Pia Santa Anna Mataró Infantil ""A""";14/04/2018;11:30;17;"Infantil ""A""";09. Infantil
A.E. Sallent Infantil;-;"F.S. Esclop Infantil ""B""";14/04/2018;12:15;17;"Infantil ""A""";09. Infantil
"F.S. Union Llagostense Mecman Infantil ""A""""";-;Teià F5 Infantil;15/04/2018;12:15;17;"Infantil ""A""";09. Infantil
"Escola de Futsal Grèvol Infantil ""A""";-;A.E. Sallent Infantil;21/04/2018;11:00;18;"Infantil ""A""";09. Infantil
"Escola Pia Santa Anna Mataró Infantil ""A""";-;"F.S. Union Llagostense Mecman Infantil ""A""""";21/04/2018;12:00;18;"Infantil ""A""";09. Infantil
"F.S. Esclop Infantil ""B""";-;E.P. Badalona Centre Infantil;21/04/2018;17:00;18;"Infantil ""A""";09. Infantil
Teià F5 Infantil;-;"Escola de Futsal Grèvol Infantil ""B""";22/04/2018;10:00;18;"Infantil ""A""";09. Infantil
