Futbol Sala Corbera Juvenil;1 - 8;Betània Patmos Barcelona Juvenil C;20/01/2018;16:00;10;"Juvenil ""B""";07. Juvenil
Betania F.S.Juvenil;2 - 2;"F.S. Esclop Juvenil ""B""";20/01/2018;16:00;10;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;4 - 1;C.E. Maristes De Rubí Juvenil;21/01/2018;17:30;10;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;8 - 4;C.C.A. Plaza Macael Juvenil;21/01/2018;18:00;10;"Juvenil ""B""";07. Juvenil
Betània Patmos Barcelona Juvenil C;14 - 2;Betania F.S.Juvenil;27/01/2018;11:00;11;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;15 - 4;Montsant Sala 5 Juvenil;27/01/2018;12:20;11;"Juvenil ""B""";07. Juvenil
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";1 - 8;Athletic Torre Roja Juvenil;27/01/2018;16:30;11;"Juvenil ""B""";07. Juvenil
C.C.A. Plaza Macael Juvenil;2 - 1;Futbol Sala Corbera Juvenil;27/01/2018;18:00;11;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;2 - 2;C.F.S. La Garriga Juvenil A;27/01/2018;20:30;11;"Juvenil ""B""";07. Juvenil
"F.S. Esclop Juvenil ""B""";-;Descansa;28/01/2018;12:15;11;"Juvenil ""B""";07. Juvenil
Betània Patmos Barcelona Juvenil C;-;"F.S. Esclop Juvenil ""B""";03/02/2018;11:00;12;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;-;C.F.S. La Garriga Juvenil A;03/02/2018;11:15;12;"Juvenil ""B""";07. Juvenil
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";-;Futbol Sala Corbera Juvenil;03/02/2018;16:30;12;"Juvenil ""B""";07. Juvenil
C.C.A. Plaza Macael Juvenil;-;Betania F.S.Juvenil;03/02/2018;17:00;12;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;-;Athletic Torre Roja Juvenil;03/02/2018;17:30;12;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;-;Descansa;04/02/2018;17:30;12;"Juvenil ""B""";07. Juvenil
Futbol Sala Corbera Juvenil;-;C.E. Maristes De Rubí Juvenil;17/02/2018;16:00;13;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;-;Montsant Sala 5 Juvenil;17/02/2018;16:00;13;"Juvenil ""B""";07. Juvenil
Betania F.S.Juvenil;-;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";18/02/2018;09:15;13;"Juvenil ""B""";07. Juvenil
"F.S. Esclop Juvenil ""B""";-;C.C.A. Plaza Macael Juvenil;18/02/2018;12:15;13;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;-;Escola de Futsal Grèvol Juvenil;18/02/2018;18:00;13;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;-;Futbol Sala Corbera Juvenil;24/02/2018;11:10;14;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;-;Descansa;24/02/2018;16:00;14;"Juvenil ""B""";07. Juvenil
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";-;"F.S. Esclop Juvenil ""B""";24/02/2018;16:30;14;"Juvenil ""B""";07. Juvenil
C.C.A. Plaza Macael Juvenil;-;Betània Patmos Barcelona Juvenil C;24/02/2018;17:00;14;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;-;Betania F.S.Juvenil;25/02/2018;17:30;14;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;-;Athletic Torre Roja Juvenil;25/02/2018;17:30;14;"Juvenil ""B""";07. Juvenil
Betània Patmos Barcelona Juvenil C;-;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";10/03/2018;11:00;15;"Juvenil ""B""";07. Juvenil
Betania F.S.Juvenil;-;Escola de Futsal Grèvol Juvenil;10/03/2018;16:00;15;"Juvenil ""B""";07. Juvenil
Futbol Sala Corbera Juvenil;-;Montsant Sala 5 Juvenil;10/03/2018;16:00;15;"Juvenil ""B""";07. Juvenil
"F.S. Esclop Juvenil ""B""";-;C.E. Maristes De Rubí Juvenil;11/03/2018;12:15;15;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;-;C.F.S. La Garriga Juvenil A;11/03/2018;18:00;15;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;-;"F.S. Esclop Juvenil ""B""";17/03/2018;12:20;16;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;-;Futbol Sala Corbera Juvenil;17/03/2018;15:45;16;"Juvenil ""B""";07. Juvenil
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";-;C.C.A. Plaza Macael Juvenil;17/03/2018;16:30;16;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;-;Betània Patmos Barcelona Juvenil C;17/03/2018;19:00;16;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;-;Betania F.S.Juvenil;18/03/2018;17:30;16;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;-;Descansa;18/03/2018;18:00;16;"Juvenil ""B""";07. Juvenil
Betània Patmos Barcelona Juvenil C;-;Escola de Futsal Grèvol Juvenil;14/04/2018;10:00;17;"Juvenil ""B""";07. Juvenil
Futbol Sala Corbera Juvenil;-;Athletic Torre Roja Juvenil;14/04/2018;16:00;17;"Juvenil ""B""";07. Juvenil
C.C.A. Plaza Macael Juvenil;-;C.E. Maristes De Rubí Juvenil;14/04/2018;18:00;17;"Juvenil ""B""";07. Juvenil
