Sagrerenc C.E. Juvenil B;-;Olimpic Argentona Juvenil;10/03/2018;13:30;15;"Juvenil ""A""";07. Juvenil
"F.S. Esclop Juvenil ""A""";-;C.E. Gadex Juvenil;10/03/2018;16:00;15;"Juvenil ""A""";07. Juvenil
"F.S. Telic Group Bigues i Riells Juvenil ""A""";-;A.E. Tiana Juvenil;10/03/2018;16:30;15;"Juvenil ""A""";07. Juvenil
F.S. Llinars Juvenil;-;A.E. Moià Juvenil;10/03/2018;18:45;15;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;-;A.E. Sallent Juvenil;11/03/2018;12:00;15;"Juvenil ""A""";07. Juvenil
C.E. Gadex Juvenil;-;Betània Patmos Barcelona Juvenil B;17/03/2018;13:00;16;"Juvenil ""A""";07. Juvenil
A.E. Sallent Juvenil;-;Sagrerenc C.E. Juvenil B;17/03/2018;13:30;16;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;-;"F.S. Esclop Juvenil ""A""";18/03/2018;12:00;16;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;-;"F.S. Telic Group Bigues i Riells Juvenil ""A""";18/03/2018;12:00;16;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;-;Descansa;18/03/2018;12:00;16;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;-;A.E. Moià Juvenil;14/04/2018;11:00;17;"Juvenil ""A""";07. Juvenil
Sagrerenc C.E. Juvenil B;-;F.S. Hostalriquenc Juvenil;14/04/2018;15:30;17;"Juvenil ""A""";07. Juvenil
"F.S. Esclop Juvenil ""A""";-;A.E. Tiana Juvenil;14/04/2018;16:00;17;"Juvenil ""A""";07. Juvenil
"F.S. Telic Group Bigues i Riells Juvenil ""A""";-;A.E. Sallent Juvenil;14/04/2018;16:30;17;"Juvenil ""A""";07. Juvenil
F.S. Llinars Juvenil;-;Olimpic Argentona Juvenil;14/04/2018;18:45;17;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;-;C.E. Gadex Juvenil;21/04/2018;12:00;18;"Juvenil ""A""";07. Juvenil
A.E. Sallent Juvenil;-;F.S. Llinars Juvenil;21/04/2018;13:30;18;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;-;"F.S. Esclop Juvenil ""A""";22/04/2018;12:00;18;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;-;"F.S. Telic Group Bigues i Riells Juvenil ""A""";22/04/2018;12:00;18;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;-;Olimpic Argentona Juvenil;28/04/2018;12:00;19;"Juvenil ""A""";07. Juvenil
C.E. Gadex Juvenil;-;A.E. Tiana Juvenil;28/04/2018;13:00;19;"Juvenil ""A""";07. Juvenil
"F.S. Esclop Juvenil ""A""";-;A.E. Sallent Juvenil;28/04/2018;16:00;19;"Juvenil ""A""";07. Juvenil
"F.S. Telic Group Bigues i Riells Juvenil ""A""";-;Sagrerenc C.E. Juvenil B;28/04/2018;16:30;19;"Juvenil ""A""";07. Juvenil
F.S. Llinars Juvenil;-;F.S. Hostalriquenc Juvenil;28/04/2018;18:45;19;"Juvenil ""A""";07. Juvenil
A.E. Sallent Juvenil;-;Betània Patmos Barcelona Juvenil B;12/05/2018;13:30;20;"Juvenil ""A""";07. Juvenil
Sagrerenc C.E. Juvenil B;-;F.S. Llinars Juvenil;12/05/2018;15:30;20;"Juvenil ""A""";07. Juvenil
